typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","136","CYM","Cayman Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","7496824.535",,"7496824.535","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","140","CAF","Central African Rep.","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false",,"false","1939659.739",,"1939659.739","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","144","LKA","Sri Lanka","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","650980600.312",,"650980600.312","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","148","TCD","Chad","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false",,"false","4514125.715",,"4514125.715","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","152","CHL","Chile","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","2014818668.748",,"2014818668.748","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","156","CHN","China","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","107580164021.71",,"107580164021.71","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","162","CXR","Christmas Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false",,"false","67010.174",,"67010.174","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","170","COL","Colombia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","1942064342.14",,"1942064342.14","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","174","COM","Comoros","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false",,"false","6596762.55",,"6596762.55","0","false","true",
"C","A","20140101","2014","52","2014","276","DEU","Germany","M","Import","178","COG","Congo","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false",,"false","20533365.416",,"20533365.416","0","false","true",
