typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1943178013",,"1943178013","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","70","BIH","Bosnia Herzegovina","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","86158929",,"86158929","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","72","BWA","Botswana","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","323786091",,"323786091","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","76","BRA","Brazil","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","31607113617",,"31607113617","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","84","BLZ","Belize","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","103531101",,"103531101","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","86","IOT","Br. Indian Ocean Terr.","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","14304836",,"14304836","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","90","SLB","Solomon Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","9790466",,"9790466","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","92","VGB","Br. Virgin Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","11046251",,"11046251","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","96","BRN","Brunei Darussalam","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","32882980",,"32882980","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","100","BGR","Bulgaria","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","632197033",,"632197033","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","104","MMR","Myanmar","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","95902935",,"95902935","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","108","BDI","Burundi","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4483660",,"4483660","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","112","BLR","Belarus","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","140611471",,"140611471","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","116","KHM","Cambodia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2951402127",,"2951402127","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","120","CMR","Cameroon","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","199551639",,"199551639","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","124","CAN","Canada","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","354171825400",,"354171825400","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","132","CPV","Cabo Verde","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1809236",,"1809236","0","true","false",
