typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","152","CHL","Chile","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","20985875553",,"20985875553","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","156","CHN","China","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","144880436618",,"144880436618","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","170","COL","Colombia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7598890457",,"7598890457","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","174","COM","Comoros","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","8950",,"8950","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","178","COG","Congo","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5479017995",,"5479017995","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","180","COD","Dem. Rep. of the Congo","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2811558079",,"2811558079","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","184","COK","Cook Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1702710",,"1702710","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","188","CRI","Costa Rica","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4186268799",,"4186268799","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","191","HRV","Croatia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","100662533",,"100662533","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","192","CUB","Cuba","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","333015354",,"333015354","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","196","CYP","Cyprus","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","62576711",,"62576711","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","203","CZE","Czechia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2986688756",,"2986688756","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","204","BEN","Benin","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","266630687",,"266630687","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","208","DNK","Denmark","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4057315014",,"4057315014","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","212","DMA","Dominica","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","566424",,"566424","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","214","DOM","Dominican Rep.","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","273804720",,"273804720","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","218","ECU","Ecuador","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1064512382",,"1064512382","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","222","SLV","El Salvador","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","10471972",,"10471972","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","226","GNQ","Equatorial Guinea","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3217190248",,"3217190248","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","231","ETH","Ethiopia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","489953733",,"489953733","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","232","ERI","Eritrea","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","321685183",,"321685183","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","233","EST","Estonia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","225498366",,"225498366","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","234","FRO","Faroe Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","105026528",,"105026528","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","242","FJI","Fiji","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","52880797",,"52880797","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","246","FIN","Finland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4051184175",,"4051184175","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","251","FRA","France","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","27074419529",,"27074419529","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","258","PYF","French Polynesia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5726056",,"5726056","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","262","DJI","Djibouti","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1684901",,"1684901","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","266","GAB","Gabon","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1607934704",,"1607934704","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","268","GEO","Georgia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","53110774",,"53110774","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","270","GMB","Gambia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","37932266",,"37932266","0","true","false",
"C","A","20140101","2014","52","2014","156","CHN","China","M","Import","275","PSE","State of Palestine","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","86494",,"86494","0","true","false",
